timestamp_ns,bid_price_1,bid_price_2,bid_price_3,ask_price_1,ask_price_2
11:43 PM,0.76336,0.78125,0.772305,0.78125,0.8
11:43 PM,0.76336,0.76923,0.766295,0.76923,0.78261
11:43 PM,0.76336,0.76923,0.766295,0.76923,0.78261
11:43 PM,0.76336,0.76923,0.766295,0.76923,0.78261
11:43 PM,0.76336,0.76923,0.766295,0.76923,0.77273
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.78261
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.76744
11:44 PM,0.76336,0.76923,0.766295,0.76923,0.8
11:44 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:44 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:44 PM,0.75758,0.76923,0.763405,0.76923,0.79592
11:44 PM,0.75758,0.76923,0.763405,0.76923,0.79592
11:45 PM,0.75758,0.76923,0.763405,0.76923,0.79167
11:45 PM,0.75758,0.76923,0.763405,0.76923,0.79167
11:45 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:45 PM,0.75188,0.8,0.77594,0.8,0.8
11:46 PM,0.75188,0.8,0.77594,0.8,0.8
11:46 PM,0.75188,0.8,0.77594,0.8,0.79167
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.79167
11:46 PM,0.75758,0.7874,0.77249,0.7874,0.79167
11:46 PM,0.75758,0.7874,0.77249,0.7874,0.79167
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.78723
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.8
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.8
11:46 PM,0.75758,0.7874,0.77249,0.7874,0.79167
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.79167
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.79167
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.79167
11:46 PM,0.75758,0.7874,0.77249,0.7874,0.79167
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.78723
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.8
11:46 PM,0.75758,0.7874,0.77249,0.7874,0.8
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.8
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.8
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.8
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.78261
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.78261
11:46 PM,0.75758,0.7874,0.77249,0.7874,0.8
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.77778
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.77778
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.77778
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.77778
11:46 PM,0.75188,0.79365,0.772765,0.79365,0.77273
11:46 PM,0.75188,0.78125,0.766565,0.78125,0.8
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.7561
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.75
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.75
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:46 PM,0.75758,0.77519,0.766385,0.77519,0.79592
11:46 PM,0.75758,0.77519,0.766385,0.77519,0.8
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.75
11:46 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:47 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:47 PM,0.75188,0.79365,0.772765,0.79365,0.79167
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.79167
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.8
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.75
11:47 PM,0.74627,0.8,0.773135,0.8,0.8
11:47 PM,0.74627,0.7874,0.766835,0.7874,0.8
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.8
11:47 PM,0.74627,0.77519,0.76073,0.77519,0.8
11:47 PM,0.74627,0.77519,0.76073,0.77519,0.75
11:47 PM,0.74627,0.7874,0.766835,0.7874,0.8
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.75
11:47 PM,0.74627,0.8,0.773135,0.8,0.8
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.8
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.75
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.75
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.75
11:47 PM,0.74627,0.8,0.773135,0.8,0.75
11:47 PM,0.74627,0.7874,0.766835,0.7874,0.75
11:47 PM,0.74627,0.8,0.773135,0.8,0.75
11:47 PM,0.74627,0.79365,0.76996,0.79365,0.75
11:47 PM,0.74627,0.77519,0.76073,0.77519,0.75
11:47 PM,0.74627,0.77519,0.76073,0.77519,0.75
11:47 PM,0.74627,0.77519,0.76073,0.77519,0.75
11:47 PM,0.74627,0.8,0.773135,0.8,0.75
11:47 PM,0.74627,0.76336,0.754815,0.76336,0.75
11:47 PM,0.74627,0.75758,0.751925,0.75758,0.75
11:47 PM,0.74627,0.75758,0.751925,0.75758,0.75
11:48 PM,0.74627,0.8,0.773135,0.8,0.75
11:48 PM,0.74627,0.77519,0.76073,0.77519,0.75
11:48 PM,0.74627,0.8,0.773135,0.8,0.75
11:48 PM,0.74627,0.8,0.773135,0.8,0.75
11:48 PM,0.74627,0.8,0.773135,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.77519,0.763535,0.77519,0.75
11:48 PM,0.75188,0.77519,0.763535,0.77519,0.75
11:48 PM,0.75188,0.77519,0.763535,0.77519,0.75
11:48 PM,0.75188,0.77519,0.763535,0.77519,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.75
11:48 PM,0.75188,0.8,0.77594,0.8,0.8
11:48 PM,0.75188,0.8,0.77594,0.8,0.8
11:48 PM,0.75188,0.77519,0.763535,0.77519,0.8
11:48 PM,0.75188,0.76923,0.760555,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.76336,0.76923,0.766295,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:48 PM,0.76336,0.76923,0.766295,0.76923,0.8
11:48 PM,0.76336,0.76923,0.766295,0.76923,0.8
11:48 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:49 PM,0.76336,0.76923,0.766295,0.76923,0.8
11:49 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:49 PM,0.75758,0.76923,0.763405,0.76923,0.8
11:49 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:49 PM,0.75188,0.76923,0.760555,0.76923,0.8
11:49 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:49 PM,0.75188,0.75758,0.75473,0.75758,0.8
11:49 PM,0.76336,0.76923,0.766295,0.76923,0.8
11:49 PM,0.76336,0.76923,0.766295,0.76923,0.8
11:49 PM,0.75188,0.76923,0.760555,0.76923,0.79592
11:49 PM,0.75188,0.76923,0.760555,0.76923,0.79592
11:49 PM,0.75188,0.76923,0.760555,0.76923,0.79592
11:49 PM,0.75188,0.76923,0.760555,0.76923,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.77519,0.77221,0.77519,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.77519,0.8,0.787595,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.77519,0.8,0.787595,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.77519,0.8,0.787595,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.77519,0.8,0.787595,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:49 PM,0.76923,0.8,0.784615,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.76923,0.8,0.784615,0.8,0.8
11:50 PM,0.76923,0.8,0.784615,0.8,0.8
11:50 PM,0.76923,0.8,0.784615,0.8,0.8
11:50 PM,0.76923,0.8,0.784615,0.8,0.8
11:50 PM,0.76923,0.8,0.784615,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.78125,0.8,0.790625,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.8
11:50 PM,0.77519,0.8,0.787595,0.8,0.80769
11:50 PM,0.77519,0.8,0.787595,0.8,0.77273
11:50 PM,0.77519,0.8,0.787595,0.8,0.77273
11:50 PM,0.77519,0.8,0.787595,0.8,0.77273
11:50 PM,0.77519,0.8,0.787595,0.8,0.82759
11:50 PM,0.76923,0.8,0.784615,0.8,0.82759
11:50 PM,0.76923,0.8,0.784615,0.8,0.82759
11:50 PM,0.76923,0.8,0.784615,0.8,0.82759
11:50 PM,0.76923,0.8,0.784615,0.8,0.79592
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:50 PM,0.76923,0.8,0.784615,0.8,0.79592
11:50 PM,0.76923,0.8,0.784615,0.8,0.79592
11:50 PM,0.76923,0.8,0.784615,0.8,0.79592
11:50 PM,0.76923,0.8,0.784615,0.8,0.79592
11:50 PM,0.76923,0.8,0.784615,0.8,0.79167
11:50 PM,0.76923,0.8,0.784615,0.8,0.79167
11:50 PM,0.76923,0.8,0.784615,0.8,0.79592
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.79592
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.79592
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.7874,0.778315,0.7874,0.76744
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.76744
11:50 PM,0.76923,0.79365,0.78144,0.79365,0.76744
11:50 PM,0.75758,0.79365,0.775615,0.79365,0.76744
11:50 PM,0.75758,0.8,0.77879,0.8,0.76744
11:50 PM,0.75758,0.8,0.77879,0.8,0.76744
11:50 PM,0.75758,0.8,0.77879,0.8,0.76744
11:50 PM,0.75758,0.8,0.77879,0.8,0.76744
11:50 PM,0.75758,0.8,0.77879,0.8,0.76744
11:50 PM,0.76923,0.8,0.784615,0.8,0.76744
11:50 PM,0.76923,0.8,0.784615,0.8,0.76744
11:50 PM,0.76923,0.8,0.784615,0.8,0.76744
11:50 PM,0.76923,0.8,0.784615,0.8,0.76744
11:50 PM,0.76923,0.8,0.784615,0.8,0.76744
11:50 PM,0.76923,0.8,0.784615,0.8,0.76744
11:50 PM,0.76923,0.8,0.784615,0.8,0.77778
11:50 PM,0.76923,0.8,0.784615,0.8,0.77778
11:50 PM,0.76923,0.8,0.784615,0.8,0.77778
11:50 PM,0.76923,0.8,0.784615,0.8,0.77778
11:50 PM,0.76923,0.8,0.784615,0.8,0.77778
11:50 PM,0.76923,0.8,0.784615,0.8,0.77778
11:50 PM,0.76923,0.8,0.784615,0.8,0.77778
11:50 PM,0.76336,0.8,0.78168,0.8,0.77778
11:50 PM,0.76336,0.8,0.78168,0.8,0.77778
11:50 PM,0.76336,0.8,0.78168,0.8,0.77778
11:50 PM,0.76336,0.8,0.78168,0.8,0.77778
11:50 PM,0.76336,0.77519,0.769275,0.77519,0.77778
11:50 PM,0.76336,0.77519,0.769275,0.77519,0.80769
11:50 PM,0.76336,0.77519,0.769275,0.77519,0.82759
11:50 PM,0.76336,0.77519,0.769275,0.77519,0.82759
11:50 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:50 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.77519,0.769275,0.77519,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.76336,0.78125,0.772305,0.78125,0.79592
11:51 PM,0.75758,0.78125,0.769415,0.78125,0.79592
11:51 PM,0.75758,0.78125,0.769415,0.78125,0.79592
11:51 PM,0.75758,0.78125,0.769415,0.78125,0.82759
11:51 PM,0.75758,0.78125,0.769415,0.78125,0.82759
11:51 PM,0.75758,0.78125,0.769415,0.78125,0.82759
11:51 PM,0.75758,0.78125,0.769415,0.78125,0.81818
11:51 PM,0.75758,0.78125,0.769415,0.78125,0.81818
11:52 PM,0.75758,0.78125,0.769415,0.78125,0.81818
11:52 PM,0.75758,0.78125,0.769415,0.78125,0.81818
11:52 PM,0.75758,0.78125,0.769415,0.78125,0.81818
11:52 PM,0.75758,0.78125,0.769415,0.78125,0.81818
11:52 PM,0.75758,0.8,0.77879,0.8,0.81818
11:52 PM,0.75758,0.8,0.77879,0.8,0.81818
11:52 PM,0.75758,0.8,0.77879,0.8,0.81818
11:52 PM,0.75758,0.8,0.77879,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76923,0.8,0.784615,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76923,0.8,0.784615,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76923,0.8,0.784615,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.81818
11:52 PM,0.76923,0.8,0.784615,0.8,0.81818
11:52 PM,0.76336,0.8,0.78168,0.8,0.82759
11:52 PM,0.76336,0.8,0.78168,0.8,0.82759
11:52 PM,0.76336,0.8,0.78168,0.8,0.82759
11:52 PM,0.76336,0.8,0.78168,0.8,0.81132
11:52 PM,0.76923,0.8,0.784615,0.8,0.81132
11:52 PM,0.76923,0.8,0.784615,0.8,0.81132
11:52 PM,0.76923,0.8,0.784615,0.8,0.81132
11:52 PM,0.76923,0.8,0.784615,0.8,0.81132
11:52 PM,0.76923,0.8,0.784615,0.8,0.81132
11:52 PM,0.76923,0.8,0.784615,0.8,0.80392
11:52 PM,0.76923,0.8,0.784615,0.8,0.80392
11:52 PM,0.76923,0.8,0.784615,0.8,0.80392
11:52 PM,0.77519,0.8,0.787595,0.8,0.80392
11:52 PM,0.77519,0.8,0.787595,0.8,0.80392
11:52 PM,0.77519,0.8,0.787595,0.8,0.80392
11:52 PM,0.77519,0.8,0.787595,0.8,0.80392
11:52 PM,0.77519,0.8,0.787595,0.8,0.80392
11:52 PM,0.77519,0.8,0.787595,0.8,0.80392
11:53 PM,0.78125,0.8,0.790625,0.8,0.79592
11:53 PM,0.78125,0.8,0.790625,0.8,0.79592
11:53 PM,0.77519,0.8,0.787595,0.8,0.79592
11:53 PM,0.78125,0.8,0.790625,0.8,0.79592
11:53 PM,0.77519,0.8,0.787595,0.8,0.79592
11:53 PM,0.77519,0.8,0.787595,0.8,0.80392
11:53 PM,0.77519,0.8,0.787595,0.8,0.80392
11:53 PM,0.78125,0.8,0.790625,0.8,0.80392
11:53 PM,0.77519,0.8,0.787595,0.8,0.80392
11:53 PM,0.77519,0.8,0.787595,0.8,0.80392
11:53 PM,0.77519,0.8,0.787595,0.8,0.80392
11:53 PM,0.77519,0.8,0.787595,0.8,0.78723
11:53 PM,0.7874,0.8,0.7937,0.8,0.78723
11:53 PM,0.7874,0.8,0.7937,0.8,0.78723
11:53 PM,0.76923,0.8,0.784615,0.8,0.78723
11:53 PM,0.76923,0.8,0.784615,0.8,0.78261
11:53 PM,0.76923,0.8,0.784615,0.8,0.78723
11:53 PM,0.76923,0.8,0.784615,0.8,0.78261
11:53 PM,0.76923,0.8,0.784615,0.8,0.78261
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.78261
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.78261
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.78261
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.80392
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.82759
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.82759
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.82759
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.77778
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.82759
11:53 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.79167
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.79167
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.79167
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.79167
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.81818
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.81818
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.81818
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.82759
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.82759
11:54 PM,0.76923,0.79365,0.78144,0.79365,0.79592
11:54 PM,0.75758,0.79365,0.775615,0.79365,0.79592
11:54 PM,0.75758,0.79365,0.775615,0.79365,0.79592
11:54 PM,0.75188,0.79365,0.772765,0.79365,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
11:54 PM,0.75188,0.78125,0.766565,0.78125,0.79592
